n,p,dataset,max_iters,val
400,10,2,Inf,0.022656613
400,10,2,Inf,0.02517019
400,10,2,Inf,0.025231289
400,10,2,Inf,0.02533469
400,10,2,Inf,0.026768068
400,10,2,Inf,0.026961696
400,10,2,Inf,0.027452052
400,10,2,Inf,0.027851722
400,10,2,Inf,0.028124238
400,10,2,Inf,0.030507941
400,10,3,Inf,0.01826695
400,10,3,Inf,0.020608247
400,10,3,Inf,0.024705489
400,10,3,Inf,0.025564531
400,10,3,Inf,0.025934796
400,10,3,Inf,0.026435278
400,10,3,Inf,0.027546076
400,10,3,Inf,0.027683672
400,10,3,Inf,0.029375489
400,10,3,Inf,0.030843358
400,10,4,Inf,0.017403943
400,10,4,Inf,0.022572682
400,10,4,Inf,0.022591093
400,10,4,Inf,0.024584163
400,10,4,Inf,0.025476792
400,10,4,Inf,0.026215202
400,10,4,Inf,0.027766258
400,10,4,Inf,0.028476082
400,10,4,Inf,0.02990044
400,10,4,Inf,0.030280706
400,10,5,Inf,0.020897243
400,10,5,Inf,0.021373385
400,10,5,Inf,0.022193943
400,10,5,Inf,0.023044305
400,10,5,Inf,0.02391386
400,10,5,Inf,0.024748216
400,10,5,Inf,0.026022684
400,10,5,Inf,0.026197895
400,10,5,Inf,0.028529534
400,10,5,Inf,0.031832037
400,10,6,Inf,0.022050243
400,10,6,Inf,0.023596025
400,10,6,Inf,0.02454599
400,10,6,Inf,0.024588696
400,10,6,Inf,0.02539602
400,10,6,Inf,0.025533118
400,10,6,Inf,0.026004114
400,10,6,Inf,0.026983808
400,10,6,Inf,0.029873466
400,10,6,Inf,0.031181896
400,10,7,Inf,0.021321174
400,10,7,Inf,0.024143303
400,10,7,Inf,0.024502828
400,10,7,Inf,0.025943996
400,10,7,Inf,0.027597475
400,10,7,Inf,0.027790482
400,10,7,Inf,0.028470631
400,10,7,Inf,0.028592562
400,10,7,Inf,0.029098793
400,10,7,Inf,0.029238169
400,10,8,Inf,0.018591124
400,10,8,Inf,0.019358224
400,10,8,Inf,0.019921684
400,10,8,Inf,0.021100721
400,10,8,Inf,0.022700957
400,10,8,Inf,0.024954787
400,10,8,Inf,0.027276388
400,10,8,Inf,0.029284293
400,10,8,Inf,0.029967279
400,10,8,Inf,0.03011408
400,10,9,Inf,0.020036404
400,10,9,Inf,0.024930491
400,10,9,Inf,0.026600568
400,10,9,Inf,0.026619908
400,10,9,Inf,0.027066747
400,10,9,Inf,0.028002154
400,10,9,Inf,0.028656472
400,10,9,Inf,0.028934403
400,10,9,Inf,0.029613071
400,10,9,Inf,0.03360253
400,10,10,Inf,0.020019647
400,10,10,Inf,0.026986854
400,10,10,Inf,0.027584024
400,10,10,Inf,0.027854548
400,10,10,Inf,0.028175333
400,10,10,Inf,0.028392896
400,10,10,Inf,0.028817563
400,10,10,Inf,0.029215274
400,10,10,Inf,0.031926684
400,10,10,Inf,0.032680449
1000,1,1,1,1.55E-08
1000,1,1,1,6.86E-07
1000,1,1,1,3.77E-06
1000,1,1,1,6.33E-06
1000,1,1,1,0.009076274
1000,1,1,1,0.011641653
1000,1,1,1,0.045028054
1000,1,1,1,0.048866019
1000,1,1,1,0.053795654
1000,1,1,1,0.073158288
1000,1,2,1,5.59E-08
1000,1,2,1,1.67E-07
1000,1,2,1,0.01562566
1000,1,2,1,0.032839308
1000,1,2,1,0.047197523
1000,1,2,1,0.049108042
1000,1,2,1,0.055982737
1000,1,2,1,0.05859469
1000,1,2,1,0.064702663
1000,1,2,1,0.073198569
1000,1,3,1,2.18E-06
1000,1,3,1,2.02E-05
1000,1,3,1,3.53E-05
1000,1,3,1,0.000557559
1000,1,3,1,0.007758181
1000,1,3,1,0.011642714
1000,1,3,1,0.020402331
1000,1,3,1,0.051342687
1000,1,3,1,0.056438646
1000,1,3,1,0.088362244
1000,1,4,1,4.38E-09
1000,1,4,1,9.83E-09
1000,1,4,1,2.49E-08
1000,1,4,1,4.92E-07
1000,1,4,1,3.34E-06
1000,1,4,1,0.012326237
1000,1,4,1,0.017460432
1000,1,4,1,0.027357533
1000,1,4,1,0.032405502
1000,1,4,1,0.068751331
1000,1,5,1,4.39E-08
1000,1,5,1,9.34E-07
1000,1,5,1,5.82E-06
1000,1,5,1,1.28E-05
1000,1,5,1,2.87E-05
1000,1,5,1,0.016907904
1000,1,5,1,0.022308071
1000,1,5,1,0.049086161
1000,1,5,1,0.071860607
1000,1,5,1,0.095305787
1000,1,6,1,1.23E-08
1000,1,6,1,9.67E-08
1000,1,6,1,1.84E-07
1000,1,6,1,2.72E-07
1000,1,6,1,3.08E-05
1000,1,6,1,0.028840378
1000,1,6,1,0.037156701
1000,1,6,1,0.045946643
1000,1,6,1,0.046569426
1000,1,6,1,0.119744955
1000,1,7,1,4.82E-08
1000,1,7,1,1.34E-06
1000,1,7,1,4.02E-05
1000,1,7,1,0.003298022
1000,1,7,1,0.004805933
1000,1,7,1,0.028150506
1000,1,7,1,0.039345956
1000,1,7,1,0.05082413
1000,1,7,1,0.069530995
1000,1,7,1,0.117203621
1000,1,8,1,5.87E-09
1000,1,8,1,7.64E-09
1000,1,8,1,1.82E-08
1000,1,8,1,4.62E-08
1000,1,8,1,3.00E-07
1000,1,8,1,7.84E-06
1000,1,8,1,1.02E-05
1000,1,8,1,0.00916819
1000,1,8,1,0.012202986
1000,1,8,1,0.034521854
1000,1,9,1,2.09E-08
1000,1,9,1,2.17E-08
1000,1,9,1,7.03E-08
1000,1,9,1,1.34E-07
1000,1,9,1,0.024811044
1000,1,9,1,0.029385214
1000,1,9,1,0.029697513
1000,1,9,1,0.048521102
1000,1,9,1,0.079548782
1000,1,9,1,0.115411023
1000,1,10,1,2.95E-08
1000,1,10,1,1.64E-07
1000,1,10,1,2.08E-07
1000,1,10,1,2.63E-07
1000,1,10,1,0.004596176
1000,1,10,1,0.015311713
1000,1,10,1,0.029218751
1000,1,10,1,0.036835381
1000,1,10,1,0.059281214
1000,1,10,1,0.100166351
1000,2,1,1,0.001503518
1000,2,1,1,0.011870652
1000,2,1,1,0.029669771
1000,2,1,1,0.043530092
1000,2,1,1,0.047624221
1000,2,1,1,0.065653101
1000,2,1,1,0.093936658
1000,2,1,1,0.115477118
1000,2,1,1,0.122135059
1000,2,1,1,0.15153411
1000,2,2,1,0.008795642
1000,2,2,1,0.01566468
1000,2,2,1,0.017061295
1000,2,2,1,0.034906543
1000,2,2,1,0.041804831
1000,2,2,1,0.045499313
1000,2,2,1,0.054889693
1000,2,2,1,0.059650004
1000,2,2,1,0.064546675
1000,2,2,1,0.069274953
1000,2,3,1,2.45E-05
1000,2,3,1,0.00839245
1000,2,3,1,0.036590468
1000,2,3,1,0.042841031
1000,2,3,1,0.043867517
1000,2,3,1,0.045044534
1000,2,3,1,0.048018435
1000,2,3,1,0.052414305
1000,2,3,1,0.098849778
1000,2,3,1,0.127328958
1000,2,4,1,0.010137646
1000,2,4,1,0.011561271
1000,2,4,1,0.012749443
1000,2,4,1,0.03629961
1000,2,4,1,0.03661869
1000,2,4,1,0.036730922
1000,2,4,1,0.038121876
1000,2,4,1,0.053631982
1000,2,4,1,0.10774655
1000,2,4,1,0.12018864
1000,2,5,1,6.79E-05
1000,2,5,1,0.002154888
1000,2,5,1,0.017731237
1000,2,5,1,0.023302069
1000,2,5,1,0.036618458
1000,2,5,1,0.054553966
1000,2,5,1,0.055054276
1000,2,5,1,0.06482912
1000,2,5,1,0.077952698
1000,2,5,1,0.087665673
1000,2,6,1,0.015862434
1000,2,6,1,0.019317781
1000,2,6,1,0.031130637
1000,2,6,1,0.034541076
1000,2,6,1,0.037803923
1000,2,6,1,0.055337146
1000,2,6,1,0.057194213
1000,2,6,1,0.065058007
1000,2,6,1,0.065168668
1000,2,6,1,0.108808358
1000,2,7,1,0.005994722
1000,2,7,1,0.008064756
1000,2,7,1,0.009688572
1000,2,7,1,0.026823804
1000,2,7,1,0.027258555
1000,2,7,1,0.029348081
1000,2,7,1,0.049417912
1000,2,7,1,0.089444115
1000,2,7,1,0.097207365
1000,2,7,1,0.188874184
1000,2,8,1,0.005525944
1000,2,8,1,0.022693119
1000,2,8,1,0.02966372
1000,2,8,1,0.035962498
1000,2,8,1,0.040203694
1000,2,8,1,0.05458597
1000,2,8,1,0.081608078
1000,2,8,1,0.122476728
1000,2,8,1,0.127515436
1000,2,8,1,0.184078462
1000,2,9,1,0.001611341
1000,2,9,1,0.028104437
1000,2,9,1,0.054423769
1000,2,9,1,0.070245201
1000,2,9,1,0.10202685
1000,2,9,1,0.111477238
1000,2,9,1,0.124384794
1000,2,9,1,0.130070695
1000,2,9,1,0.147459911
1000,2,9,1,0.156474754
1000,2,10,1,0.011466857
1000,2,10,1,0.015354399
1000,2,10,1,0.019106483
1000,2,10,1,0.028671188
1000,2,10,1,0.033542944
1000,2,10,1,0.041525577
1000,2,10,1,0.062308975
1000,2,10,1,0.06838681
1000,2,10,1,0.091277879
1000,2,10,1,0.117550419
1000,5,1,1,0.081712043
1000,5,1,1,0.166680168
1000,5,1,1,0.173214726
1000,5,1,1,0.199309028
1000,5,1,1,0.204562684
1000,5,1,1,0.252696038
1000,5,1,1,0.260575065
1000,5,1,1,0.268206664
1000,5,1,1,0.272050899
1000,5,1,1,0.289747725
1000,5,2,1,0.08084649
1000,5,2,1,0.100923211
1000,5,2,1,0.136494679
1000,5,2,1,0.137447798
1000,5,2,1,0.161297886
1000,5,2,1,0.179098209
1000,5,2,1,0.1804647
1000,5,2,1,0.234683838
1000,5,2,1,0.256862653
1000,5,2,1,0.271139873
1000,5,3,1,0.067223855
1000,5,3,1,0.089564537
1000,5,3,1,0.173532613
1000,5,3,1,0.183196818
1000,5,3,1,0.183699435
1000,5,3,1,0.183790607
1000,5,3,1,0.183925489
1000,5,3,1,0.224207055
1000,5,3,1,0.228670456
1000,5,3,1,0.281983309
1000,5,4,1,0.091816258
1000,5,4,1,0.100459296
1000,5,4,1,0.177792983
1000,5,4,1,0.183198457
1000,5,4,1,0.187104277
1000,5,4,1,0.190461729
1000,5,4,1,0.195081619
1000,5,4,1,0.261382447
1000,5,4,1,0.285521528
1000,5,4,1,0.423228283
1000,5,5,1,0.087855
1000,5,5,1,0.104127149
1000,5,5,1,0.108635266
1000,5,5,1,0.122452612
1000,5,5,1,0.137996756
1000,5,5,1,0.154732146
1000,5,5,1,0.16146476
1000,5,5,1,0.170100756
1000,5,5,1,0.226633642
1000,5,5,1,0.234814747
1000,5,6,1,0.118478066
1000,5,6,1,0.123126063
1000,5,6,1,0.14307233
1000,5,6,1,0.163390019
1000,5,6,1,0.169855395
1000,5,6,1,0.180805177
1000,5,6,1,0.20692513
1000,5,6,1,0.237074018
1000,5,6,1,0.267650713
1000,5,6,1,0.292120728
1000,5,7,1,0.100081837
1000,5,7,1,0.126008263
1000,5,7,1,0.148969761
1000,5,7,1,0.160099487
1000,5,7,1,0.176465819
1000,5,7,1,0.252978983
1000,5,7,1,0.273753441
1000,5,7,1,0.28960028
1000,5,7,1,0.303788308
1000,5,7,1,0.313870205
1000,5,8,1,0.055590005
1000,5,8,1,0.12879612
1000,5,8,1,0.162634313
1000,5,8,1,0.20096997
1000,5,8,1,0.20780302
1000,5,8,1,0.247887686
1000,5,8,1,0.297939283
1000,5,8,1,0.299651042
1000,5,8,1,0.338814451
1000,5,8,1,0.383846413
1000,5,9,1,0.055837052
1000,5,9,1,0.118787041
1000,5,9,1,0.11953512
1000,5,9,1,0.137609261
1000,5,9,1,0.168347963
1000,5,9,1,0.175310162
1000,5,9,1,0.190061908
1000,5,9,1,0.239267565
1000,5,9,1,0.281384885
1000,5,9,1,0.289399466
1000,5,10,1,0.054790074
1000,5,10,1,0.14359332
1000,5,10,1,0.18116684
1000,5,10,1,0.211757723
1000,5,10,1,0.219368197
1000,5,10,1,0.244321592
1000,5,10,1,0.266843802
1000,5,10,1,0.287612226
1000,5,10,1,0.299963593
1000,5,10,1,0.320502024
1000,10,1,1,0.221671472
1000,10,1,1,0.348341576
1000,10,1,1,0.426488583
1000,10,1,1,0.481427857
1000,10,1,1,0.485801937
1000,10,1,1,0.493148485
1000,10,1,1,0.537108723
1000,10,1,1,0.550671068
1000,10,1,1,0.559336843
1000,10,1,1,0.876610388
1000,10,2,1,0.275397051
1000,10,2,1,0.300937071
1000,10,2,1,0.330396398
1000,10,2,1,0.344363158
1000,10,2,1,0.403484765
1000,10,2,1,0.412094816
1000,10,2,1,0.475610668
1000,10,2,1,0.477933177
1000,10,2,1,0.507705044
1000,10,2,1,0.606832599
1000,10,3,1,0.271983366
1000,10,3,1,0.275121578
1000,10,3,1,0.291788768
1000,10,3,1,0.348616169
1000,10,3,1,0.365701846
1000,10,3,1,0.484508403
1000,10,3,1,0.565668936
1000,10,3,1,0.621313128
1000,10,3,1,0.625891881
1000,10,3,1,0.628466868
1000,10,4,1,0.208777767
1000,10,4,1,0.241686435
1000,10,4,1,0.25126683
1000,10,4,1,0.38306616
1000,10,4,1,0.425490459
1000,10,4,1,0.438205545
1000,10,4,1,0.444852212
1000,10,4,1,0.454623516
1000,10,4,1,0.558844817
1000,10,4,1,0.65446273
1000,10,5,1,0.39801722
1000,10,5,1,0.415906845
1000,10,5,1,0.445587303
1000,10,5,1,0.451504154
1000,10,5,1,0.45811451
1000,10,5,1,0.512396935
1000,10,5,1,0.570784865
1000,10,5,1,0.587121139
1000,10,5,1,0.598084299
1000,10,5,1,0.65115652
1000,10,6,1,0.237243599
1000,10,6,1,0.316395334
1000,10,6,1,0.356406099
1000,10,6,1,0.395444484
1000,10,6,1,0.419689082
1000,10,6,1,0.530741306
1000,10,6,1,0.568384312
1000,10,6,1,0.669619268
1000,10,6,1,0.672423265
1000,10,6,1,0.673011198
1000,10,7,1,0.230578564
1000,10,7,1,0.242356825
1000,10,7,1,0.248191113
1000,10,7,1,0.296186844
1000,10,7,1,0.392419562
1000,10,7,1,0.392726626
1000,10,7,1,0.411080633
1000,10,7,1,0.493913472
1000,10,7,1,0.625575102
1000,10,7,1,0.630764615
1000,10,8,1,0.223341659
1000,10,8,1,0.231847684
1000,10,8,1,0.275988828
1000,10,8,1,0.28080305
1000,10,8,1,0.308932813
1000,10,8,1,0.319258656
1000,10,8,1,0.32532211
1000,10,8,1,0.348755976
1000,10,8,1,0.594365851
1000,10,8,1,0.681313996
1000,10,9,1,0.33758725
1000,10,9,1,0.363225765
1000,10,9,1,0.418903577
1000,10,9,1,0.451068724
1000,10,9,1,0.452954924
1000,10,9,1,0.536896251
1000,10,9,1,0.546822637
1000,10,9,1,0.549117139
1000,10,9,1,0.565909283
1000,10,9,1,0.68591433
1000,10,10,1,0.264586021
1000,10,10,1,0.277054702
1000,10,10,1,0.309349228
1000,10,10,1,0.336769884
1000,10,10,1,0.433570292
1000,10,10,1,0.461180579
1000,10,10,1,0.463871178
1000,10,10,1,0.545851339
1000,10,10,1,0.584234045
1000,10,10,1,0.648286865
1000,1,1,2,2.51E-09
1000,1,1,2,1.09E-08
1000,1,1,2,1.61E-08
1000,1,1,2,7.59E-08
1000,1,1,2,6.96E-05
1000,1,1,2,0.033255574
1000,1,1,2,0.065391922
1000,1,1,2,0.0814444
1000,1,1,2,0.087982232
1000,1,1,2,0.091785334
1000,1,2,2,3.13E-09
1000,1,2,2,4.73E-09
1000,1,2,2,8.09E-09
1000,1,2,2,9.88E-09
1000,1,2,2,1.21E-07
1000,1,2,2,4.71E-07
1000,1,2,2,9.05E-05
1000,1,2,2,0.020899382
1000,1,2,2,0.021469586
1000,1,2,2,0.037752322
1000,1,3,2,1.98E-09
1000,1,3,2,2.56E-08
1000,1,3,2,3.06E-08
1000,1,3,2,3.10E-08
1000,1,3,2,5.67E-08
1000,1,3,2,6.13E-08
1000,1,3,2,0.001216581
1000,1,3,2,0.012647208
1000,1,3,2,0.038178278
1000,1,3,2,0.043633557
1000,1,4,2,1.51E-08
1000,1,4,2,5.70E-08
1000,1,4,2,1.18E-07
1000,1,4,2,2.52E-07
1000,1,4,2,6.87E-06
1000,1,4,2,1.55E-05
1000,1,4,2,0.019140103
1000,1,4,2,0.031473539
1000,1,4,2,0.07247909
1000,1,4,2,0.127068824
1000,1,5,2,2.11E-09
1000,1,5,2,5.72E-09
1000,1,5,2,1.34E-08
1000,1,5,2,6.11E-08
1000,1,5,2,6.97E-08
1000,1,5,2,9.13E-05
1000,1,5,2,0.022874658
1000,1,5,2,0.033382435
1000,1,5,2,0.04979546
1000,1,5,2,0.051934456
1000,1,6,2,1.86E-10
1000,1,6,2,7.84E-10
1000,1,6,2,4.69E-08
1000,1,6,2,1.25E-07
1000,1,6,2,0.010754675
1000,1,6,2,0.02753931
1000,1,6,2,0.030353558
1000,1,6,2,0.050279363
1000,1,6,2,0.080461948
1000,1,6,2,0.143591392
1000,1,7,2,4.14E-09
1000,1,7,2,1.00E-08
1000,1,7,2,1.69E-08
1000,1,7,2,4.02E-08
1000,1,7,2,2.95E-07
1000,1,7,2,0.007352054
1000,1,7,2,0.019768191
1000,1,7,2,0.029385808
1000,1,7,2,0.073083307
1000,1,7,2,0.085436504
1000,1,8,2,9.63E-09
1000,1,8,2,1.34E-08
1000,1,8,2,2.46E-08
1000,1,8,2,2.85E-08
1000,1,8,2,8.46E-08
1000,1,8,2,1.18E-07
1000,1,8,2,4.77E-05
1000,1,8,2,0.022494182
1000,1,8,2,0.049663461
1000,1,8,2,0.055483332
1000,1,9,2,3.57E-11
1000,1,9,2,8.60E-09
1000,1,9,2,1.62E-08
1000,1,9,2,1.45E-06
1000,1,9,2,0.011399793
1000,1,9,2,0.014589768
1000,1,9,2,0.0236823
1000,1,9,2,0.044863448
1000,1,9,2,0.058164707
1000,1,9,2,0.106256263
1000,1,10,2,4.36E-09
1000,1,10,2,2.49E-08
1000,1,10,2,2.82E-08
1000,1,10,2,3.49E-08
1000,1,10,2,2.41E-07
1000,1,10,2,4.00E-06
1000,1,10,2,0.004288686
1000,1,10,2,0.017315604
1000,1,10,2,0.078035964
1000,1,10,2,0.121653098
1000,2,1,2,5.57E-06
1000,2,1,2,1.24E-05
1000,2,1,2,2.15E-05
1000,2,1,2,0.000214757
1000,2,1,2,0.013957912
1000,2,1,2,0.0215928
1000,2,1,2,0.024056786
1000,2,1,2,0.030389396
1000,2,1,2,0.114478979
1000,2,1,2,0.123050853
1000,2,2,2,2.14E-05
1000,2,2,2,2.53E-05
1000,2,2,2,3.67E-05
1000,2,2,2,0.000126576
1000,2,2,2,0.000932565
1000,2,2,2,0.01541974
1000,2,2,2,0.040698356
1000,2,2,2,0.078561974
1000,2,2,2,0.086014882
1000,2,2,2,0.167956322
1000,2,3,2,3.90E-05
1000,2,3,2,0.003025514
1000,2,3,2,0.004124721
1000,2,3,2,0.010640652
1000,2,3,2,0.014327011
1000,2,3,2,0.016062124
1000,2,3,2,0.02891316
1000,2,3,2,0.082864873
1000,2,3,2,0.093104505
1000,2,3,2,0.116431863
1000,2,4,2,4.94E-06
1000,2,4,2,1.07E-05
1000,2,4,2,0.000138222
1000,2,4,2,0.00235114
1000,2,4,2,0.007249395
1000,2,4,2,0.007540654
1000,2,4,2,0.030123055
1000,2,4,2,0.064074191
1000,2,4,2,0.065211595
1000,2,4,2,0.127612659
1000,2,5,2,0.011029931
1000,2,5,2,0.019406316
1000,2,5,2,0.020465312
1000,2,5,2,0.03911196
1000,2,5,2,0.039263551
1000,2,5,2,0.042287693
1000,2,5,2,0.044621575
1000,2,5,2,0.06836765
1000,2,5,2,0.101099649
1000,2,5,2,0.150920452
1000,2,6,2,9.36E-06
1000,2,6,2,2.29E-05
1000,2,6,2,0.000189022
1000,2,6,2,0.035998385
1000,2,6,2,0.042224034
1000,2,6,2,0.078837134
1000,2,6,2,0.079234461
1000,2,6,2,0.087457022
1000,2,6,2,0.095341102
1000,2,6,2,0.11566456
1000,2,7,2,0.005444055
1000,2,7,2,0.006613064
1000,2,7,2,0.006731218
1000,2,7,2,0.008331971
1000,2,7,2,0.021848657
1000,2,7,2,0.032527207
1000,2,7,2,0.054587089
1000,2,7,2,0.058141802
1000,2,7,2,0.082200668
1000,2,7,2,0.16727439
1000,2,8,2,2.00E-05
1000,2,8,2,7.30E-05
1000,2,8,2,8.19E-05
1000,2,8,2,0.014865839
1000,2,8,2,0.039959479
1000,2,8,2,0.051105766
1000,2,8,2,0.053331559
1000,2,8,2,0.060692722
1000,2,8,2,0.101248941
1000,2,8,2,0.134508192
1000,2,9,2,5.43E-06
1000,2,9,2,1.19E-05
1000,2,9,2,1.53E-05
1000,2,9,2,2.19E-05
1000,2,9,2,0.013255589
1000,2,9,2,0.018344188
1000,2,9,2,0.037572218
1000,2,9,2,0.037704123
1000,2,9,2,0.061927915
1000,2,9,2,0.076098156
1000,2,10,2,1.78E-05
1000,2,10,2,0.033348299
1000,2,10,2,0.040004468
1000,2,10,2,0.055359764
1000,2,10,2,0.066488785
1000,2,10,2,0.073807926
1000,2,10,2,0.075836859
1000,2,10,2,0.11493201
1000,2,10,2,0.161394273
1000,2,10,2,0.16655469
1000,5,1,2,0.084986762
1000,5,1,2,0.135165785
1000,5,1,2,0.137512347
1000,5,1,2,0.152344245
1000,5,1,2,0.159487673
1000,5,1,2,0.163843916
1000,5,1,2,0.208450763
1000,5,1,2,0.224195969
1000,5,1,2,0.230967538
1000,5,1,2,0.327041441
1000,5,2,2,0.050439691
1000,5,2,2,0.058252481
1000,5,2,2,0.060492791
1000,5,2,2,0.099077435
1000,5,2,2,0.121324382
1000,5,2,2,0.137276775
1000,5,2,2,0.160909688
1000,5,2,2,0.167782209
1000,5,2,2,0.172196094
1000,5,2,2,0.210090019
1000,5,3,2,0.020003719
1000,5,3,2,0.035025714
1000,5,3,2,0.072421916
1000,5,3,2,0.077810978
1000,5,3,2,0.093673017
1000,5,3,2,0.095762779
1000,5,3,2,0.119150424
1000,5,3,2,0.156222228
1000,5,3,2,0.161143816
1000,5,3,2,0.212038682
1000,5,4,2,0.059991786
1000,5,4,2,0.09252562
1000,5,4,2,0.093013875
1000,5,4,2,0.125500575
1000,5,4,2,0.138926092
1000,5,4,2,0.162462541
1000,5,4,2,0.175280789
1000,5,4,2,0.205211674
1000,5,4,2,0.206098893
1000,5,4,2,0.238121583
1000,5,5,2,0.029329569
1000,5,5,2,0.045261188
1000,5,5,2,0.096768432
1000,5,5,2,0.110061352
1000,5,5,2,0.117787472
1000,5,5,2,0.12244745
1000,5,5,2,0.194495179
1000,5,5,2,0.207616553
1000,5,5,2,0.229087741
1000,5,5,2,0.24242719
1000,5,6,2,0.072014804
1000,5,6,2,0.098052729
1000,5,6,2,0.099596023
1000,5,6,2,0.106061486
1000,5,6,2,0.123692883
1000,5,6,2,0.128391342
1000,5,6,2,0.134724415
1000,5,6,2,0.195009814
1000,5,6,2,0.269304632
1000,5,6,2,0.291610025
1000,5,7,2,0.08685603
1000,5,7,2,0.108164334
1000,5,7,2,0.111598756
1000,5,7,2,0.13400706
1000,5,7,2,0.1630428
1000,5,7,2,0.163188164
1000,5,7,2,0.167086276
1000,5,7,2,0.176297422
1000,5,7,2,0.181836924
1000,5,7,2,0.203331305
1000,5,8,2,0.036439396
1000,5,8,2,0.076248967
1000,5,8,2,0.090128168
1000,5,8,2,0.110929976
1000,5,8,2,0.163133183
1000,5,8,2,0.199712923
1000,5,8,2,0.20889932
1000,5,8,2,0.230948984
1000,5,8,2,0.252978378
1000,5,8,2,0.254259024
1000,5,9,2,0.072003503
1000,5,9,2,0.123556867
1000,5,9,2,0.146862646
1000,5,9,2,0.158243356
1000,5,9,2,0.184369302
1000,5,9,2,0.191167826
1000,5,9,2,0.196328658
1000,5,9,2,0.203423298
1000,5,9,2,0.258170876
1000,5,9,2,0.276505619
1000,5,10,2,0.027352806
1000,5,10,2,0.076362668
1000,5,10,2,0.095224117
1000,5,10,2,0.100313357
1000,5,10,2,0.12583576
1000,5,10,2,0.168762616
1000,5,10,2,0.19472331
1000,5,10,2,0.216000944
1000,5,10,2,0.298699696
1000,5,10,2,0.31487573
1000,10,1,2,0.223444908
1000,10,1,2,0.23627856
1000,10,1,2,0.279648192
1000,10,1,2,0.29861721
1000,10,1,2,0.326973538
1000,10,1,2,0.345152143
1000,10,1,2,0.351841618
1000,10,1,2,0.398052003
1000,10,1,2,0.425521037
1000,10,1,2,0.481415873
1000,10,2,2,0.185398735
1000,10,2,2,0.303986173
1000,10,2,2,0.355859672
1000,10,2,2,0.39164466
1000,10,2,2,0.404508129
1000,10,2,2,0.450868753
1000,10,2,2,0.467455163
1000,10,2,2,0.56817096
1000,10,2,2,0.578388243
1000,10,2,2,0.617836139
1000,10,3,2,0.218915546
1000,10,3,2,0.232343296
1000,10,3,2,0.232452037
1000,10,3,2,0.235071303
1000,10,3,2,0.272623818
1000,10,3,2,0.416612633
1000,10,3,2,0.418611814
1000,10,3,2,0.44819233
1000,10,3,2,0.452708244
1000,10,3,2,0.567153862
1000,10,4,2,0.220527993
1000,10,4,2,0.303184448
1000,10,4,2,0.320366763
1000,10,4,2,0.353918746
1000,10,4,2,0.35394664
1000,10,4,2,0.369908747
1000,10,4,2,0.417858339
1000,10,4,2,0.456432788
1000,10,4,2,0.459817853
1000,10,4,2,0.470994427
1000,10,5,2,0.144054114
1000,10,5,2,0.224608692
1000,10,5,2,0.268124263
1000,10,5,2,0.325915504
1000,10,5,2,0.367389309
1000,10,5,2,0.389236798
1000,10,5,2,0.413517615
1000,10,5,2,0.434034355
1000,10,5,2,0.450854501
1000,10,5,2,0.457977004
1000,10,6,2,0.271333071
1000,10,6,2,0.290634626
1000,10,6,2,0.32225353
1000,10,6,2,0.395284066
1000,10,6,2,0.400666727
1000,10,6,2,0.415595639
1000,10,6,2,0.437377714
1000,10,6,2,0.496971554
1000,10,6,2,0.513123259
1000,10,6,2,0.54866274
1000,10,7,2,0.171049407
1000,10,7,2,0.240655067
1000,10,7,2,0.249483127
1000,10,7,2,0.358276645
1000,10,7,2,0.367462622
1000,10,7,2,0.422321815
1000,10,7,2,0.428111706
1000,10,7,2,0.487645114
1000,10,7,2,0.520759
1000,10,7,2,0.550244091
1000,10,8,2,0.245995108
1000,10,8,2,0.281968088
1000,10,8,2,0.299974539
1000,10,8,2,0.320598381
1000,10,8,2,0.351812385
1000,10,8,2,0.357205572
1000,10,8,2,0.427047272
1000,10,8,2,0.439845645
1000,10,8,2,0.470964105
1000,10,8,2,0.487791004
1000,10,9,2,0.163848589
1000,10,9,2,0.249030321
1000,10,9,2,0.308553578
1000,10,9,2,0.341809755
1000,10,9,2,0.357296064
1000,10,9,2,0.4392842
1000,10,9,2,0.441128376
1000,10,9,2,0.455048217
1000,10,9,2,0.467659041
1000,10,9,2,0.593161732
1000,10,10,2,0.237681839
1000,10,10,2,0.271014944
1000,10,10,2,0.301155879
1000,10,10,2,0.350858704
1000,10,10,2,0.361563894
1000,10,10,2,0.37051407
1000,10,10,2,0.422255136
1000,10,10,2,0.42755655
1000,10,10,2,0.472578433
1000,10,10,2,0.4986566
1000,1,1,Inf,2.29E-09
1000,1,1,Inf,6.47E-09
1000,1,1,Inf,6.83E-09
1000,1,1,Inf,6.92E-09
1000,1,1,Inf,1.46E-08
1000,1,1,Inf,1.47E-08
1000,1,1,Inf,1.49E-08
1000,1,1,Inf,1.89E-08
1000,1,1,Inf,2.65E-08
1000,1,1,Inf,4.22E-08
1000,1,2,Inf,5.86E-10
1000,1,2,Inf,2.76E-09
1000,1,2,Inf,5.02E-09
1000,1,2,Inf,1.05E-08
1000,1,2,Inf,1.37E-08
1000,1,2,Inf,1.40E-08
1000,1,2,Inf,1.71E-08
1000,1,2,Inf,1.71E-08
1000,1,2,Inf,1.96E-08
1000,1,2,Inf,3.03E-08
1000,1,3,Inf,2.30E-09
1000,1,3,Inf,3.21E-09
1000,1,3,Inf,5.24E-09
